race_id,date,venue,race_no,config,surface,distance,going,horse_ratings,prize,race_class,sec_time1,sec_time2,sec_time3,sec_time4,sec_time5,sec_time6,sec_time7,time1,time2,time3,time4,time5,time6,time7,place_combination1,place_combination2,place_combination3,place_combination4,place_dividend1,place_dividend2,place_dividend3,place_dividend4,win_combination1,win_dividend1,win_combination2,win_dividend2
1551,1999-06-23,HV,5,A,0,1650,GOOD,80-60,850000.0,3,27.33,23.75,24.52,24.27,,,,27.33,51.08,75.6,99.87,,,,7,6,3.0,,17.5,18.0,19.5,,7,31.0,,
1552,1999-06-23,HV,6,A,0,1650,GOOD,80-60,850000.0,3,27.66,24.75,24.86,23.34,,,,27.66,52.41,77.27,100.61,,,,5,12,8.0,,11.0,21.0,17.0,,5,16.0,,
1553,1999-06-23,HV,7,A,0,1200,GOOD,80-60,850000.0,3,23.78,22.73,23.35,,,,,23.78,46.51,69.86,,,,,2,7,3.0,,15.0,18.0,23.5,,2,29.5,,
1554,1999-06-23,HV,8,A,0,1000,GOOD,100-80,1150000.0,2,12.73,20.99,23.16,,,,,12.73,33.72,56.88,,,,,12,4,10.0,,24.0,24.0,17.5,,12,84.5,,
1555,1999-06-27,ST,1,A,1,1200,GOOD,60-40,640000.0,4,23.88,22.45,23.44,,,,,23.88,46.33,69.77,,,,,9,4,12.0,,69.0,32.5,26.0,,9,277.5,,
1556,1999-06-27,ST,2,A,0,1200,GOOD,60-40,640000.0,4,23.64,22.69,23.73,,,,,23.64,46.33,70.06,,,,,12,13,4.0,,37.0,61.0,38.5,,12,201.0,,
1557,1999-06-27,ST,3,A,0,1400,GOOD,60-40,640000.0,4,13.72,22.27,23.45,23.07,,,,13.72,35.99,59.44,82.51,,,,7,1,8.0,,12.5,24.5,82.0,,7,19.5,,
1558,1999-06-27,ST,4,A,1,1650,GOOD,40-10,500000.0,5,28.55,23.94,24.69,24.02,,,,28.55,52.49,77.18,101.2,,,,13,7,12.0,,22.0,17.0,25.5,,13,71.5,,
1559,1999-06-27,ST,5,A,0,1600,GOOD,60-40,640000.0,4,25.11,22.92,24.25,23.56,,,,25.11,48.03,72.28,95.84,,,,5,11,1.0,,12.0,30.5,24.0,,5,24.5,,
1560,1999-06-27,ST,6,A,1,1650,WET SLOW,85-60,850000.0,3,28.47,23.55,24.41,23.93,,,,28.47,52.02,76.43,100.36,,,,6,1,11.0,,46.5,33.0,58.0,,6,187.0,,
1561,1999-06-27,ST,7,A,1,1200,WET SLOW,105-80,1400000.0,1,23.39,21.97,23.88,,,,,23.39,45.36,69.24,,,,,7,8,1.0,,33.0,15.0,118.0,,7,131.5,,
1562,1999-06-27,ST,8,A,0,1400,GOOD,80-60,850000.0,3,13.42,21.89,23.83,23.31,,,,13.42,35.31,59.14,82.45,,,,7,10,2.0,,27.5,36.5,75.0,,7,102.0,,
1563,1999-06-27,ST,9,A,0,1200,GOOD,80-60,850000.0,3,23.94,22.66,23.31,,,,,23.94,46.6,69.91,,,,,3,8,14.0,,14.0,19.5,54.0,,3,24.5,,
1564,1999-06-27,ST,10,A,0,1400,GOOD,100-80,1150000.0,2,13.7,21.56,23.14,24.3,,,,13.7,35.26,58.4,82.7,,,,7,4,5.0,,126.0,16.5,23.5,,7,452.0,,
1565,1999-06-30,HV,1,B,0,1650,GOOD TO FIRM,40-15,500000.0,5,27.75,23.97,24.78,24.41,,,,27.75,51.72,76.5,100.91,,,,5,6,4.0,,42.5,15.5,31.0,,5,156.5,,
1566,1999-06-30,HV,2,B,0,1200,GOOD TO FIRM,60-40,640000.0,4,23.62,22.86,23.87,,,,,23.62,46.48,70.35,,,,,3,8,5.0,,14.0,21.0,62.5,,3,37.0,,
1567,1999-06-30,HV,3,B,0,1000,GOOD TO FIRM,60-40,640000.0,4,12.69,21.41,23.02,,,,,12.69,34.1,57.12,,,,,4,12,7.0,,11.5,28.5,54.0,,4,19.5,,
1568,1999-06-30,HV,4,B,0,1650,GOOD TO FIRM,60-40,640000.0,4,27.47,23.73,24.38,24.5,,,,27.47,51.2,75.58,100.08,,,,3,9,6.0,,16.5,36.0,37.0,,3,37.0,,
1569,1999-06-30,HV,5,B,0,1800,GOOD TO FIRM,80-60,850000.0,3,13.89,22.34,24.34,24.61,24.17,,,13.89,36.23,60.57,85.18,109.35,,,10,5,6.0,,16.0,13.0,80.0,,10,48.5,,
1570,1999-06-30,HV,6,B,0,1200,GOOD TO FIRM,80-60,850000.0,3,23.75,22.86,23.26,,,,,23.75,46.61,69.87,,,,,9,1,6.0,,18.5,16.5,14.0,,9,57.0,,
1571,1999-06-30,HV,7,B,0,1650,GOOD TO FIRM,80-60,850000.0,3,27.53,23.8,24.7,23.96,,,,27.53,51.33,76.03,99.99,,,,8,1,4.0,,22.0,21.5,12.0,,8,86.5,,
1572,1999-06-30,HV,8,B,0,1650,GOOD TO FIRM,95-75,1150000.0,2,27.59,23.53,24.28,24.01,,,,27.59,51.12,75.4,99.41,,,,1,11,7.0,,18.0,22.0,28.5,,1,54.5,,
1573,1999-07-04,ST,1,A+3,0,1200,GOOD TO FIRM,40-15,500000.0,5,23.86,22.94,23.67,,,,,23.86,46.8,70.47,,,,,1,9,12.0,,24.0,38.0,64.0,,1,69.0,,
1574,1999-07-04,ST,2,A+3,0,1200,GOOD TO FIRM,60-40,640000.0,4,24.0,22.58,22.87,,,,,24.0,46.58,69.45,,,,,2,13,11.0,,10.1,13.5,34.5,,2,15.0,,
1575,1999-07-04,ST,3,A+3,0,1000,GOOD TO FIRM,60-40,640000.0,4,13.16,20.92,22.9,,,,,13.16,34.08,56.98,,,,,11,7,3.0,,41.0,25.0,15.5,,11,206.5,,
1576,1999-07-04,ST,4,A+3,0,1800,GOOD TO FIRM,65-40,640000.0,4,13.75,22.02,24.23,24.52,23.76,,,13.75,35.77,60.0,84.52,108.28,,,12,6,11.0,,21.0,20.0,33.0,,12,59.0,,
1577,1999-07-04,ST,5,A+3,0,1400,GOOD TO FIRM,60-40,640000.0,4,13.53,22.5,23.56,23.13,,,,13.53,36.03,59.59,82.72,,,,4,10,14.0,,14.5,31.0,58.5,,4,32.5,,
1578,1999-07-04,ST,6,A+3,0,1600,GOOD TO FIRM,85-60,850000.0,3,25.55,23.48,23.75,23.18,,,,25.55,49.03,72.78,95.96,,,,10,13,4.0,,26.5,25.5,16.0,,10,91.0,,
1579,1999-07-04,ST,7,A+3,0,1200,GOOD TO FIRM,80-60,850000.0,3,23.59,22.53,23.36,,,,,23.59,46.12,69.48,,,,,5,3,8.0,,10.1,15.0,22.5,,5,14.5,,
1580,1999-07-04,ST,8,A+3,0,1800,GOOD TO FIRM,115-90,1750000.0,1,14.08,22.56,23.78,23.3,23.8,,,14.08,36.64,60.42,83.72,107.52,,,8,1,6.0,,12.0,19.5,46.5,,8,24.5,,
1581,1999-07-04,ST,9,A+3,0,1200,GOOD TO FIRM,100-80,1150000.0,2,23.94,22.3,22.7,,,,,23.94,46.24,68.94,,,,,8,11,12.0,,10.5,16.0,34.0,,8,13.5,,
1582,1999-07-04,ST,10,A+3,0,1400,GOOD TO FIRM,80-60,850000.0,3,13.31,21.34,23.34,23.94,,,,13.31,34.65,57.99,81.93,,,,6,12,7.0,,15.0,19.0,115.5,,6,38.0,,
1583,1999-07-07,HV,1,C,0,1200,GOOD TO FIRM,40-10,500000.0,5,24.0,24.08,23.18,,,,,24.0,48.08,71.26,,,,,8,4,12.0,,22.5,14.5,87.0,,8,86.0,,
1584,1999-07-07,HV,2,C,0,1200,GOOD TO FIRM,60-40,640000.0,4,24.2,22.62,23.53,,,,,24.2,46.82,70.35,,,,,6,9,8.0,,18.0,30.0,28.0,,6,53.0,,
1585,1999-07-07,HV,3,C,0,1800,GOOD TO FIRM,40-10,500000.0,5,14.14,23.19,25.03,25.41,23.54,,,14.14,37.33,62.36,87.77,111.31,,,10,11,5.0,,18.5,20.5,21.0,,10,55.0,,
1586,1999-07-07,HV,4,C,0,1200,GOOD TO FIRM,60-40,640000.0,4,24.06,23.3,23.55,,,,,24.06,47.36,70.91,,,,,9,4,11.0,,33.0,25.5,47.5,,9,95.5,,
1587,1999-07-07,HV,5,C,0,1000,GOOD TO FIRM,80-60,850000.0,3,12.81,21.52,22.96,,,,,12.81,34.33,57.29,,,,,4,12,2.0,,14.0,26.0,49.5,,4,37.0,,
1588,1999-07-07,HV,6,C,0,1650,GOOD TO FIRM,60-40,640000.0,4,27.91,23.25,25.22,24.71,,,,27.91,51.16,76.38,101.09,,,,9,8,10.0,,21.0,20.5,17.0,,9,70.5,,
1589,1999-07-07,HV,7,C,0,1200,GOOD TO FIRM,80-60,850000.0,3,23.69,23.06,23.53,,,,,23.69,46.75,70.28,,,,,11,10,8.0,,31.5,54.5,33.0,,11,160.5,,
1590,1999-07-07,HV,8,C,0,1650,GOOD TO FIRM,80-60,850000.0,3,27.88,23.36,25.59,23.52,,,,27.88,51.24,76.83,100.35,,,,8,3,9.0,,33.5,14.0,14.5,,8,162.5,,
1591,1999-07-11,ST,1,B+2,0,1400,GOOD TO FIRM,40-15,500000.0,5,13.77,22.5,23.5,23.46,,,,13.77,36.27,59.77,83.23,,,,4,14,10.0,,14.5,30.0,76.5,,4,37.0,,
1592,1999-07-11,ST,2,B+2,0,1200,GOOD TO FIRM,60-40,640000.0,4,24.12,23.09,23.02,,,,,24.12,47.21,70.23,,,,,1,12,13.0,,115.5,41.5,58.0,,1,396.0,,
1593,1999-07-11,ST,3,B+2,0,1800,GOOD TO FIRM,95-75,1150000.0,2,14.11,23.3,23.88,23.59,22.95,,,14.11,37.41,61.29,84.88,107.83,,,8,5,1.0,,19.5,17.0,20.5,,8,89.0,,
1594,1999-07-11,ST,4,B+2,0,1600,GOOD TO FIRM,60-40,640000.0,4,24.58,22.77,23.45,24.41,,,,24.58,47.35,70.8,95.21,,,,9,12,3.0,,72.0,51.5,43.0,,9,287.5,,
1595,1999-07-11,ST,5,B+2,0,1400,GOOD TO FIRM,65-40,640000.0,4,13.52,21.95,23.22,23.38,,,,13.52,35.47,58.69,82.07,,,,11,3,2.0,,12.0,23.5,28.0,,11,19.0,,
1596,1999-07-11,ST,6,B+2,0,1400,GOOD TO FIRM,100-80,1150000.0,2,13.78,22.09,23.62,22.94,,,,13.78,35.87,59.49,82.43,,,,13,1,14.0,,16.0,21.5,67.5,,13,53.5,,
1597,1999-07-11,ST,7,B+2,0,1200,GOOD TO FIRM,G,2300000.0,13,24.12,22.3,22.29,,,,,24.12,46.42,68.71,,,,,12,11,4.0,,19.0,35.0,13.5,,12,41.0,,
1598,1999-07-11,ST,8,B+2,0,1600,GOOD TO FIRM,G,2300000.0,13,24.36,23.03,23.09,23.08,,,,24.36,47.39,70.48,93.56,,,,6,1,13.0,,19.0,15.5,17.5,,6,55.0,,
1599,1999-07-11,ST,9,B+2,0,1200,GOOD TO FIRM,80-60,850000.0,3,23.78,22.31,23.36,,,,,23.78,46.09,69.45,,,,,6,11,1.0,,21.0,14.5,63.0,,6,90.0,,
1600,1999-07-11,ST,10,B+2,0,1600,GOOD TO FIRM,80-60,850000.0,3,24.45,22.44,24.08,23.66,,,,24.45,46.89,70.97,94.63,,,,13,14,5.0,,23.0,29.5,16.0,,13,104.0,,
1601,1999-07-18,HV,1,A,0,1000,GOOD,60-40,640000.0,4,12.7,21.53,23.4,,,,,12.7,34.23,57.63,,,,,4,11,3.0,,17.5,14.5,18.5,,4,51.5,,
1602,1999-07-18,HV,2,A,0,1650,GOOD,40-15,500000.0,5,27.81,24.31,25.81,24.68,,,,27.81,52.12,77.93,102.61,,,,2,9,8.0,,21.0,18.0,19.0,,2,55.5,,
1603,1999-07-18,HV,3,A,0,1650,GOOD,40-15,500000.0,5,28.05,24.64,25.19,24.78,,,,28.05,52.69,77.88,102.66,,,,11,2,12.0,,13.0,17.0,21.5,,11,26.0,,
1604,1999-07-18,HV,4,A,0,1800,GOOD,60-40,640000.0,4,13.59,23.27,26.14,25.2,23.77,,,13.59,36.86,63.0,88.2,111.97,,,2,8,10.0,,16.0,24.0,14.5,,2,50.0,,
1605,1999-07-18,HV,5,A,0,1200,GOOD,60-40,640000.0,4,23.77,22.61,24.23,,,,,23.77,46.38,70.61,,,,,10,2,9.0,,18.5,13.0,51.0,,10,43.5,,
1606,1999-07-18,HV,6,A,0,1650,GOOD,65-40,640000.0,4,27.2,24.72,24.8,24.46,,,,27.2,51.92,76.72,101.18,,,,2,10,3.0,,17.0,89.0,35.5,,2,43.0,,
1607,1999-07-18,HV,7,A,0,1200,GOOD,105-80,1400000.0,1,23.44,22.81,23.91,,,,,23.44,46.25,70.16,,,,,2,6,5.0,,20.0,23.0,36.0,,2,56.5,,
1608,1999-07-18,HV,8,A,0,1800,GOOD,80-60,850000.0,3,13.36,22.33,25.5,25.06,24.07,,,13.36,35.69,61.19,86.25,110.32,,,7,1,3.0,,13.5,18.0,33.5,,7,31.0,,
1609,1999-07-18,HV,9,A,0,1200,GOOD,85-60,850000.0,3,24.2,23.48,22.93,,,,,24.2,47.68,70.61,,,,,5,1,10.0,,15.0,22.0,33.5,,5,39.5,,
1610,1999-07-18,HV,10,A,0,1650,GOOD,85-60,850000.0,3,27.48,24.94,24.31,24.23,,,,27.48,52.42,76.73,100.96,,,,3,12,11.0,,12.5,166.0,59.0,,3,20.5,,
1611,1999-07-21,ST,1,A,1,1200,GOOD,60-40,640000.0,4,23.61,22.66,23.42,,,,,23.61,46.27,69.69,,,,,2,10,5.0,,17.5,123.0,14.5,,2,49.5,,
1612,1999-07-21,ST,2,A,1,1200,GOOD,40-10,500000.0,5,23.94,22.81,23.47,,,,,23.94,46.75,70.22,,,,,1,6,8.0,,19.0,65.0,15.5,,1,52.0,,
1613,1999-07-21,ST,3,A,1,1200,GOOD,60-40,640000.0,4,23.72,22.7,23.87,,,,,23.72,46.42,70.29,,,,,6,10,3.0,,128.5,19.0,12.5,,6,702.0,,
1614,1999-07-21,ST,4,A,1,1650,GOOD,60-40,640000.0,4,27.97,23.22,24.39,25.27,,,,27.97,51.19,75.58,100.85,,,,9,8,12.0,,15.5,23.5,24.0,,9,32.5,,
1615,1999-07-21,ST,5,A,1,1650,GOOD,80-60,850000.0,3,28.03,23.05,24.3,24.52,,,,28.03,51.08,75.38,99.9,,,,1,8,13.0,,49.5,33.0,47.0,,1,241.0,,
1616,1999-07-21,ST,6,A,1,1200,GOOD,85-60,850000.0,3,23.77,22.53,23.43,,,,,23.77,46.3,69.73,,,,,8,1,12.0,,45.0,12.0,95.5,,8,154.0,,
1617,1999-07-21,ST,7,A,1,1200,GOOD,80-60,850000.0,3,23.56,22.7,23.41,,,,,23.56,46.26,69.67,,,,,8,6,12.0,,33.5,14.0,98.5,,8,130.0,,
1618,1999-07-21,ST,8,A,1,1650,GOOD,105-80,1400000.0,1,27.66,22.59,23.92,25.22,,,,27.66,50.25,74.17,99.39,,,,11,13,10.0,,17.0,84.0,109.5,,11,35.5,,
1619,1999-07-24,ST,1,C+3,0,1400,GOOD TO YIELDING,40-0,500000.0,5,13.67,22.33,23.5,24.24,,,,13.67,36.0,59.5,83.74,,,,8,6,2.0,,20.5,15.0,75.0,,8,68.0,,
1620,1999-07-24,ST,2,C+3,0,1400,GOOD TO YIELDING,60-40,640000.0,4,13.88,22.56,23.83,23.7,,,,13.88,36.44,60.27,83.97,,,,12,1,7.0,,26.5,15.0,19.5,,12,75.0,,
1621,1999-07-24,ST,3,C+3,0,1000,GOOD TO YIELDING,60-40,640000.0,4,13.42,21.27,22.66,,,,,13.42,34.69,57.35,,,,,3,1,14.0,,34.0,10.1,36.5,,3,105.0,,
1622,1999-07-24,ST,4,C+3,0,1200,GOOD TO YIELDING,60-40,640000.0,4,24.11,22.97,23.34,,,,,24.11,47.08,70.42,,,,,6,12,11.0,,19.5,36.0,33.5,,6,49.0,,
1623,1999-07-24,ST,5,C+3,0,1800,GOOD TO YIELDING,60-40,640000.0,4,14.06,22.55,25.06,24.41,23.29,,,14.06,36.61,61.67,86.08,109.37,,,9,4,7.0,,69.0,12.5,32.5,,9,318.5,,
1624,1999-07-24,ST,6,C+3,0,1800,GOOD TO YIELDING,80-60,850000.0,3,13.81,22.41,23.92,25.41,23.32,,,13.81,36.22,60.14,85.55,108.87,,,1,3,5.0,,13.5,14.5,30.0,,1,31.5,,
1625,1999-07-24,ST,7,C+3,0,1200,GOOD TO YIELDING,80-60,850000.0,3,23.84,23.19,22.45,,,,,23.84,47.03,69.48,,,,,4,8,2.0,,11.0,18.0,13.0,,4,19.0,,
1626,1999-07-24,ST,8,C+3,0,1000,GOOD TO YIELDING,105-80,1400000.0,1,13.47,20.56,22.7,,,,,13.47,34.03,56.73,,,,,7,4,12.0,,10.1,28.0,69.5,,7,14.5,,
1627,1999-07-24,ST,9,C+3,0,1400,GOOD TO YIELDING,110-90,1750000.0,1,13.8,22.17,23.16,23.13,,,,13.8,35.97,59.13,82.26,,,,13,3,9.0,,16.0,20.0,55.0,,13,45.0,,
1628,1999-07-24,ST,10,C+3,0,1400,GOOD TO YIELDING,85-60,850000.0,3,13.62,22.0,24.24,23.18,,,,13.62,35.62,59.86,83.04,,,,4,6,5.0,,10.5,20.5,38.5,,4,15.5,,
1629,1999-07-28,HV,1,B,0,2200,GOOD,40-10,500000.0,5,14.41,24.31,24.88,25.44,25.14,23.68,,14.41,38.72,63.6,89.04,114.18,137.86,,8,5,9.0,,41.5,21.0,17.0,,8,147.5,,
1630,1999-07-28,HV,2,B,0,1650,GOOD,60-40,640000.0,4,27.7,24.91,24.56,24.23,,,,27.7,52.61,77.17,101.4,,,,11,8,5.0,,15.5,13.5,40.0,,11,38.5,,
1631,1999-07-28,HV,3,B,0,1650,GOOD,60-40,640000.0,4,27.78,24.66,25.66,24.02,,,,27.78,52.44,78.1,102.12,,,,12,5,1.0,,35.5,89.0,17.0,,12,133.5,,
1632,1999-07-28,HV,4,B,0,1200,GOOD,60-40,640000.0,4,23.91,23.36,23.95,,,,,23.91,47.27,71.22,,,,,5,4,1.0,,18.5,14.5,17.0,,5,81.5,,
1633,1999-07-28,HV,5,B,0,1200,GOOD,80-60,850000.0,3,24.14,23.02,23.32,,,,,24.14,47.16,70.48,,,,,6,5,1.0,,26.0,32.0,108.5,,6,88.5,,
1634,1999-07-28,HV,6,B,0,1650,GOOD,80-60,850000.0,3,27.23,24.03,26.17,24.11,,,,27.23,51.26,77.43,101.54,,,,4,2,6.0,,18.0,22.5,21.5,,4,53.5,,
1635,1999-07-28,HV,7,B,0,1800,GOOD,100-80,1150000.0,2,14.11,23.52,25.23,25.59,22.88,,,14.11,37.63,62.86,88.45,111.33,,,7,5,9.0,,20.5,22.5,33.0,,7,63.5,,
1636,1999-07-28,HV,8,B,0,1650,GOOD,80-60,850000.0,3,28.44,25.12,24.88,23.46,,,,28.44,53.56,78.44,101.9,,,,7,6,1.0,,18.0,21.5,15.0,,7,43.5,,
1637,1999-08-01,ST,1,A,0,1200,GOOD TO FIRM,40-10,500000.0,5,24.14,22.34,24.17,,,,,24.14,46.48,70.65,,,,,9,1,12.0,,18.0,39.0,187.0,,9,39.0,,
1638,1999-08-01,ST,2,A,0,1200,GOOD TO FIRM,60-40,640000.0,4,24.2,23.38,23.26,,,,,24.2,47.58,70.84,,,,,7,5,12.0,,14.5,127.0,27.0,,7,33.0,,
1639,1999-08-01,ST,3,A,0,1600,GOOD TO FIRM,60-40,640000.0,4,24.33,22.95,24.89,24.42,,,,24.33,47.28,72.17,96.59,,,,2,10,13.0,,17.0,31.5,63.5,,2,47.0,,
1640,1999-08-01,ST,4,A,0,1400,GOOD TO FIRM,65-40,640000.0,4,13.64,22.11,24.67,23.62,,,,13.64,35.75,60.42,84.04,,,,13,9,8.0,,69.0,69.5,19.0,,13,493.5,,
1641,1999-08-01,ST,5,A,1,1200,GOOD,80-60,850000.0,3,23.83,22.41,22.7,,,,,23.83,46.24,68.94,,,,,2,3,7.0,,14.0,48.0,15.0,,2,29.0,,
1642,1999-08-01,ST,6,A,0,1000,GOOD TO FIRM,85-60,850000.0,3,13.62,21.06,23.12,,,,,13.62,34.68,57.8,,,,,8,14,5.0,,18.5,24.5,16.0,,8,51.5,,
1643,1999-08-01,ST,7,A,0,2000,GOOD TO FIRM,G,3000000.0,12,25.86,24.38,24.12,23.83,23.92,,,25.86,50.24,74.36,98.19,122.11,,,5,3,6.0,,17.5,112.0,22.0,,5,45.5,,
1644,1999-08-01,ST,8,A,0,1600,GOOD TO FIRM,100-80,1150000.0,2,24.55,23.22,23.83,23.7,,,,24.55,47.77,71.6,95.3,,,,9,8,13.0,,14.5,18.0,30.0,,9,31.5,,
1645,1999-08-01,ST,9,A,1,1200,GOOD,110-85,1750000.0,1,23.48,21.78,23.04,,,,,23.48,45.26,68.3,,,,,12,10,1.0,,13.5,17.0,13.5,,12,28.5,,
1646,1999-08-01,ST,10,A,0,1600,GOOD TO FIRM,80-60,850000.0,3,24.64,23.59,23.73,23.81,,,,24.64,48.23,71.96,95.77,,,,1,9,3.0,,17.5,14.5,27.0,,1,37.5,,
1647,1999-08-04,HV,1,C,0,1650,GOOD,40-10,500000.0,5,27.77,24.08,25.28,24.53,,,,27.77,51.85,77.13,101.66,,,,7,10,1.0,,19.0,15.0,15.5,,7,43.0,,
1648,1999-08-04,HV,2,C,0,1200,GOOD,60-40,640000.0,4,24.0,23.5,23.56,,,,,24.0,47.5,71.06,,,,,5,7,9.0,,17.0,62.0,14.5,,5,48.0,,
1649,1999-08-04,HV,3,C,0,1000,GOOD,60-40,640000.0,4,12.95,21.84,23.27,,,,,12.95,34.79,58.06,,,,,12,3,7.0,,16.0,49.0,16.5,,12,41.5,,
1650,1999-08-04,HV,4,C,0,1800,GOOD,60-40,640000.0,4,13.94,22.84,24.83,25.25,24.27,,,13.94,36.78,61.61,86.86,111.13,,,8,6,3.0,,57.0,51.5,12.5,,8,271.5,,
1651,1999-08-04,HV,5,C,0,1650,GOOD,60-40,640000.0,4,27.73,25.03,26.16,23.58,,,,27.73,52.76,78.92,102.5,,,,7,12,2.0,,10.1,20.5,76.5,,7,23.0,,
1652,1999-08-04,HV,6,C,0,2200,GOOD,80-60,850000.0,3,14.14,22.86,24.86,25.49,25.44,24.61,,14.14,37.0,61.86,87.35,112.79,137.4,,8,3,6.0,,41.5,18.0,19.5,,8,153.5,,
1653,1999-08-04,HV,7,C,0,1000,GOOD,80-60,850000.0,3,12.8,21.34,23.46,,,,,12.8,34.14,57.6,,,,,11,2,6.0,,11.0,28.5,22.0,,11,21.5,,
1654,1999-08-04,HV,8,C,0,1200,GOOD,80-60,850000.0,3,24.09,23.2,23.16,,,,,24.09,47.29,70.45,,,,,2,12,7.0,,41.5,20.5,15.5,,2,83.5,12.0,35.5
1655,1999-08-08,ST,1,B+2,0,1400,GOOD TO FIRM,60-40,640000.0,4,13.72,21.45,23.69,23.82,,,,13.72,35.17,58.86,82.68,,,,8,13,5.0,,11.0,29.0,61.0,,8,17.0,,
1656,1999-08-08,ST,2,A,1,1200,GOOD,60-40,640000.0,4,23.78,22.17,23.55,,,,,23.78,45.95,69.5,,,,,11,7,1.0,,18.5,70.5,45.5,,11,55.0,,
1657,1999-08-08,ST,3,B+2,0,1600,GOOD TO FIRM,80-60,850000.0,3,24.75,23.44,24.44,23.12,,,,24.75,48.19,72.63,95.75,,,,9,1,7.0,,11.5,13.0,13.0,,9,23.5,,
1658,1999-08-08,ST,4,A,1,1800,GOOD,40-0,500000.0,5,13.91,23.17,24.53,24.48,23.75,,,13.91,37.08,61.61,86.09,109.84,,,8,12,4.0,,19.5,21.0,75.5,,8,55.0,,
1659,1999-08-08,ST,5,B+2,0,1400,GOOD TO FIRM,60-40,640000.0,4,13.67,21.8,23.81,24.13,,,,13.67,35.47,59.28,83.41,,,,5,8,9.0,,16.5,50.0,17.0,,5,31.0,,
1660,1999-08-08,ST,6,B+2,0,1400,GOOD TO FIRM,80-60,850000.0,3,13.69,21.86,24.12,23.39,,,,13.69,35.55,59.67,83.06,,,,11,5,6.0,,10.1,30.5,49.0,,11,16.5,,
1661,1999-08-08,ST,7,B+2,0,1600,GOOD TO FIRM,G,3000000.0,12,25.28,23.44,23.23,22.42,,,,25.28,48.72,71.95,94.37,,,,1,5,10.0,,12.5,14.5,31.0,,1,23.5,,
1662,1999-08-08,ST,8,B+2,0,1200,GOOD TO FIRM,G,3000000.0,12,23.33,22.58,22.91,,,,,23.33,45.91,68.82,,,,,2,4,10.0,,32.5,26.5,31.0,,2,90.5,4.0,77.5
1663,1999-08-08,ST,9,B+2,0,1200,GOOD TO FIRM,80-60,850000.0,3,24.34,22.53,23.13,,,,,24.34,46.87,70.0,,,,,7,4,2.0,,32.0,169.5,18.0,,7,126.5,,
1664,1999-08-08,ST,10,B+2,0,1200,GOOD TO FIRM,100-80,1150000.0,2,24.56,23.27,22.23,,,,,24.56,47.83,70.06,,,,,2,3,11.0,,24.5,49.0,11.5,,2,94.0,,
1665,1999-08-11,HV,1,C+3,0,1000,GOOD,40-10,500000.0,5,13.03,22.33,23.36,,,,,13.03,35.36,58.72,,,,,4,3,5.0,,22.0,106.0,34.5,,4,60.5,,
1666,1999-08-11,HV,2,C+3,0,2200,GOOD,60-40,640000.0,4,14.19,23.12,25.67,25.59,24.58,25.15,,14.19,37.31,62.98,88.57,113.15,138.3,,3,9,4.0,,13.5,71.5,89.0,,3,24.0,,
1667,1999-08-11,HV,3,C+3,0,1650,GOOD,60-40,640000.0,4,27.95,23.48,25.02,24.44,,,,27.95,51.43,76.45,100.89,,,,4,10,7.0,,16.0,14.5,16.5,,4,45.0,,
1668,1999-08-11,HV,4,C+3,0,1200,GOOD,60-40,640000.0,4,24.17,23.59,23.44,,,,,24.17,47.76,71.2,,,,,11,8,10.0,,16.0,16.0,27.5,,11,35.0,,
1669,1999-08-11,HV,5,C+3,0,1200,GOOD,80-60,850000.0,3,23.88,22.88,23.68,,,,,23.88,46.76,70.44,,,,,2,1,6.0,,18.0,11.5,21.5,,2,57.0,,
1670,1999-08-11,HV,6,C+3,0,1650,GOOD,105-80,1400000.0,1,27.28,23.28,25.47,24.29,,,,27.28,50.56,76.03,100.32,,,,3,1,4.0,,16.0,27.5,24.0,,3,36.0,,
1671,1999-08-11,HV,7,C+3,0,1200,GOOD,80-60,850000.0,3,23.41,22.95,23.91,,,,,23.41,46.36,70.27,,,,,3,5,2.0,,10.1,19.5,47.5,,3,17.5,,
1672,1999-08-11,HV,8,C+3,0,1650,GOOD,80-60,850000.0,3,27.55,23.52,24.76,24.64,,,,27.55,51.07,75.83,100.47,,,,4,6,12.0,,28.0,14.0,32.5,,4,112.5,,
1673,1999-08-15,ST,1,C,0,1600,GOOD TO FIRM,40-10,500000.0,5,25.17,24.14,24.16,23.7,,,,25.17,49.31,73.47,97.17,,,,11,6,13.0,,36.0,21.0,141.0,,11,166.5,,
1674,1999-08-15,ST,2,C,0,1000,GOOD TO FIRM,60-40,640000.0,4,13.45,21.08,22.89,,,,,13.45,34.53,57.42,,,,,13,8,5.0,,21.5,12.5,22.5,,13,77.5,,
1675,1999-08-15,ST,3,C,0,1200,GOOD TO FIRM,65-40,640000.0,4,24.14,23.02,23.31,,,,,24.14,47.16,70.47,,,,,7,6,8.0,,11.0,18.0,17.5,,7,16.0,,
1676,1999-08-15,ST,4,C,0,1400,GOOD TO FIRM,60-40,640000.0,4,13.44,21.59,24.14,24.28,,,,13.44,35.03,59.17,83.45,,,,11,2,4.0,,32.5,54.5,30.0,,11,140.0,,
1677,1999-08-15,ST,5,C,0,1600,GOOD TO FIRM,60-40,640000.0,4,24.92,22.66,24.16,23.98,,,,24.92,47.58,71.74,95.72,,,,2,8,4.0,,13.0,30.0,13.0,,2,27.5,,
